Profession_classification,company_name,work_name,requirements,104_url,area,education,industry,seniority,number_of_applicants,salary,company_size,area_district,number_of_applicants_level,education_specialist,education_none,education_University,education_high_school,education_low_high_school,education_phd,education_master,month_salary_classfication,year_salary_classfication,time_salary_classfication,element_salary_classfication,max_salary,mix_salary,company_area
10,典育人力管理顧問有限公司,B-南安定廠區【作業員】/高薪30k-50k/週休六日/可周領預支/津貼獎金樣樣來,"名額有限，快速應徵、面試
可先加LINE：dy0932733893為您介紹更詳細的內容
來電詢問☎：0932-733-893廖’s

---------------------------------
◈企業優勢

✔激勵獎金5,000元/月(僅有5/15-5/16到職者)
✔久任獎金2,000元/月(可領半年，最高可領到12,000)
✔享有班別津貼<<夜班8000$>>
✔全勤獎金<2000$>
✔固定班別不需輪班
✔加班最高可補助至60/日
✔僅需穿著半套式制服(類醫生袍)
✔餐費補助25/日
✔高機率轉正

--------------------------------

◈工作內容

無線通訊產品組裝、包裝、測試

▪移動式久站

--------------------------------

◈班別/薪資待遇

【常日/常夜班作業員】
☀日班08:00-17:10薪資33000元起~40000元<含加班>
☁夜班20:00-05:10薪資38000元起~50000元<含加班>
◉全勤獎金2000$◉加班額外給薪


【做二休二班作業員】
☀日班08:00-20:00薪資33000元起~43000元<含加班>
☁夜班20:00-08:00薪資38000元起~52000元<含加班>
◉全勤獎金◉加班額外給薪◉早班津貼2500$/夜班津貼9500$


◈休假制度/更多福利

▪可周領、預支
▪免費接駁車
▪完整教育訓練
▪週休六日
▪空調冷氣房



@dyjob",//www.104.com.tw/job/7zndb?jobsource=jolist_c_date,台南市,學歷不拘,人力派遣服務,經歷不拘,0~5人應徵,"月薪33,000~40,000元",400.0,安定區,1,0,1,0,0,0,0,0,1,0,0,0,40000.0,33000.0,台南市安定區台南市安定區北園三路
6,翰威管理顧問股份有限公司,糖朝天母店-餐飲儲備經理,"1.具備連鎖餐飲或中餐廳服務經驗佳
2.客人接待引導、餐具擺設、餐點介紹、點餐等餐飲服務工作
3.積極推動公司策略與達成經營目標
4.顧客關係建立與維護、客訴問題與危機處理
5.內外場協調、及作業流程規劃
6.現場人力營運管理調配、與訓練指導
7.維持現場餐飲服務、產品品質、與成本物料控管
8.協助餐廳年度營運計畫擬定
9.完成公司交辦事項

✦本職位預計報到日為6/15(四)

Hey，年輕人！
如果你正在尋找一個充滿挑戰和創造力的團隊，那就加入我們的餐廳吧！
我們重視每一位員工的職業發展，還為您提供一個穩定和安全的工作環境。
跟一群帥氣又酷炫的夥伴一起工作，你還要什麼呢？
期待與您相遇！

★2023年夏季盛大開幕，『糖朝』重返天母，再造巔峰。
我們將提供『糖朝』一系列最經典、最具代表性的港味美食，如招牌手沖豆花、多樣化的甜品組合、粥、麵、點心以及多道正宗港式料理。『糖朝』天母店將呈現獨一無二的視覺風格饗宴，以手作經典元素再造全新幸福美味。",//www.104.com.tw/job/7lybw?jobsource=jolist_d_date,台北市,專科,其他食品製造業,5年以上,0~5人應徵,nan,員工40人,士林區,1,1,0,0,0,0,0,0,0,0,0,0,,,台北市士林區忠誠路二段
8,懷特生技新藥股份有限公司,生產技術助理工程師,"1.製程研究改善事項。
2.小量試製設計與執行。
3.實驗製程設備建立與維護保養。
4.研究資料之建立。
5.其他主管交辦事項。
6.具有藥廠經驗及PIC/SGMP概念。",//www.104.com.tw/job/7rul0?jobsource=jolist_b_date,桃園市,專科,生化科技研發業,1年以上,0~5人應徵,"月薪30,000~45,000元",nan,楊梅區,1,1,0,0,0,0,0,0,1,0,0,0,45000.0,30000.0,桃園市楊梅區幼獅工業區獅二路10號
1,上海鄉村股份有限公司,餐廳經理(信義店),"**月休8天**

***每年固定於5/15、9/15、1/15發放三節獎金，凡於發放日作為基準，已到職滿4個月的正職同仁，即可領有$10,000獎金。***

職務內容:

＜角色關鍵任務＞：

1.開展經營店面，能依公司設定目標策略執行，

穩固營運並有推動開展新店面準備

2.培養團隊，以「達成目標」為核心，

組織人力和資源、指導和帶領他人，建立「團隊力」。

3.完善流程，能依實際營運狀況，具體化工作細節，達成預先設定的目標

4.反饋考核，搜集數據、無論針對營運或人才，

能提出真實且即時的反饋，解決方案

5.留存熟客，提升建立熟客粘性及活躍，讓熟客帶新客，穩定顧客關係

6.開發新客，拓展客源，業務觸角延伸

7.協助延續品牌，穩定且持續性的獲利，和團隊共同達到績效



投遞履歷前你需具備能力：

1.擁有顧客觀點、察覺顧客需求、高服務熱忱

2.對於市場敏銳、持續提升整體用餐體驗思維

3.能對目標績效管理擁有企圖心

4.與團隊協作達成共同目標及溝通協調

5.引導人員學習、持續追蹤成果、即時同步資訊並確保任務達成

6.必須擁有『餐飲服務3年』以上經驗或擔任過『主管經驗』(至少1年以上)

7.具有酒水經驗更佳",//www.104.com.tw/job/7xjvy?jobsource=jolist_d_date,台北市,高中,餐館業,3年以上,0~5人應徵,"月薪48,000~53,000元",100.0,大安區,1,0,0,0,1,0,0,0,1,0,0,0,53000.0,48000.0,台北市大安區信義路四段137號
6,擎天商旅_擎天土地開發股份有限公司,"【擴大徵才】桃園_資深房務員(薪資38,000~43,000)","【工作內容】
1.需有1年以上房務經驗，歡迎有正規飯店、商務旅館房務人員加入，薪優。
2.負責連鎖飯店房內清潔整理、倒垃圾、換床單、舖床以及清潔保養維護工作。
3.負責公共區域清潔、清潔備品管理、盤點。
4.品格好，有禮貌，需注重清潔標準。
5.超過每日基本間數，另有掃房奬金。
6.完整教育制度及晉升制度。
7.主管交辦事項。


**保障年薪13個月**

【上班地點】按居住地分配，桃園市市區。
【休假天數】一個月可休假9~11天

【奬金福利】
#七大奬金#
1.三節奬金(中秋,端午,年終)
2.績效奬金
3.介紹奬金(業界最高5000元)
4.買房奬金
5.全勤奬金
#三大津貼#
1.伙食津貼
2.職務津貼
3.證照津貼(有興趣考取證照進修者)


另有尾牙、員工飯店住宿優惠、生日禮金以及完善的升遷制度，有房務經驗者薪優。",//www.104.com.tw/job/7z7ji?jobsource=jolist_b_date,桃園市,高中以下,其他不動產業,經歷不拘,0~5人應徵,"月薪38,000~43,000元",40.0,蘆竹區,1,0,0,0,0,1,0,0,1,0,0,0,43000.0,38000.0,桃園市蘆竹區
12,緯創資通股份有限公司,全球廠務基層主管/工程師_新竹_00215,"【請您至緯創官方網站進行投遞】https://jobs.wistron.com/#/app
官網投遞之履歷將優先審閱，請您以個人信箱進行帳號註冊，以利後續與您進行聯繫，謝謝！

1.新建、改建工程機電系統規劃及管理、現場監造
2.廠務設施維護、運轉管理
3.工作地點新竹，可彈性配合出差國內或海外廠區",//www.104.com.tw/job/7k9x4?jobsource=jolist_d_date,新竹市,專科,電腦及其週邊設備製造業,10年以上,0~5人應徵,nan,80000.0,,1,1,0,0,0,0,0,0,0,0,0,0,,,新竹市新竹科學園區新安路5號
4,網銀國際股份有限公司,【DepartmentofInternationalBusiness】PublishingManager–MobileGame,"【Joboverview】:
WearelookingforanewcolleagueinouramazingTaichungHQofficeforournewunannouncedproduct.AsaPublishingManageronunannouncedtitle,youwillworkwithinternalandexternaldeveloperstoleadproductioneffortsinbringingthenewtitletomarketinglobalregions.YouwillbuildtherelationshipswithdevelopersacrossteamsatWaninandpublishthetitleglobally.Youwillensurethattheteamissetupforsuccessateverystageofprojectdevelopmentfromtheprototypeandpre-productiontolaunch.

【Responsibilities:Whatwillyoudo?】
●Defineandexecuteproductstrategyforournewunannouncedproduct.
●Drivethecreationofproductorfeatureroadmap.
●Drivethedeliveryofteam'sfeaturework.
●Ensureteam'sworkmatchesoverallprojectprioritiesandgoals.
●Provideessentialproductfeedbackandinsighttotheteamandleadership.
●Communicateteamstaffingneeds.
●Teamhaspredictableandmeasurablecapacityforworkthrough.
●Ensureoptimalteamhealth,culture,andefficiency.
●ActasliaisonbetweenWaninanditslocalpublishingpartnerintheregions.
●Providesupportforadditionalpublishingandmarketingoperationswithinternalteamsandexternalpartners.
●Day-to-daycoordination,includingreviewingmarketingmaterialsandassets,publishingtimelines,contentoperations,reporting,launchandliveoperationsmilestones.
●Translationsofassetstoaidinteamcommunication,ifneeded(Chinese<->English).
●Workonprojectmanagementofavarietyofpublishingandmarketingtasks.
●DrivingandowninggrowthinUseracquisitionandpro-activelyimprovingprocesses.
●Managealternativepromotionchannelsandpartnerships.
●Setupnecessaryreportsanddeliverthemregularlytoteamandleadership.

【RequiredQualifications:Whatarewelookingfor?】
●3+years’experienceasaPublishingManagerwithexperienceleadingandcoordinatinglivegamedevelopmentandoperations.Musthaveshippedmultiplemobilegamesorwithproductionresponsibilityonkeyfeaturesand/orcontent.
●Strongprojectmanagementandinter-culturalcommunicationskills.
●FluentinChineseandEnglish,andcanpromotecollaborationacrosslanguageandculture.
●Goodknowledgeofsocialgamesadvertising,platformadvertising.
●Goodknowledgeinfluencermarketingstrategies.
●Goodknowledgeofthepan-Asiamedialandscape.
●Ideallytappedintopopcultureofpan-Asiaregions–films,games,music,andotherentertainment.
●Passionformobilegames.
●Autonomous,pro-activeandinnovationfocused.

【DesiredQualifications:Whatadditionalskillswillhelpyoustandout?】
●Lovechallenges,leanmanagementprocessesandgettingfastresults.
●Bedirectandto-the-pointinyourcommunicationandmanagementstyle.
●UnderstandwhatF2P,socialgamesandmobilegamesasaserviceareabout.
●Be100%reliableandunderstandyourresponsibilities.
●Bereadytoown,driveandgrowourbusinessfurther.
●5+yearsofexperienceasaMobileGameProducerorPublishingManagerwithexperiencecoordinatinglivegame/appdevelopmentandoperations.
●Experienceworkingonactionorientedpveandpvpmobiletitles.",//www.104.com.tw/job/7g7hm?jobsource=jolist_c_date,台中市,大學,電腦軟體服務業,經歷不拘,0~5人應徵,nan,員工650人,西屯區,1,0,0,1,0,0,0,0,0,0,0,0,,,台中市西屯區市政北二路238號28樓
1,有興國際股份有限公司,行政客服人員,"1.文書電腦作業、客戶溝通服務、一般庶務處理
2.政府單位勞動部文件辦理作業
3.移工之勞、健、團保核對申報作業
4.國稅局外勞所得稅申報作業
5.外勞居留證辦理作業
6.雇主與移工之入、出境前及後之作業管理
7.移工之定期體檢作業辦理
8.機票訂購業務作業
9.主管交辦事項
10.其他雇主及移工相關作業程序(有經驗者為佳)",//www.104.com.tw/job/6z364?jobsource=jolist_d_date,高雄市,專科,人力仲介代徵,經歷不拘,11~30人應徵,"月薪31,000~36,000元",50.0,大寮區,3,1,0,0,0,0,0,0,1,0,0,0,36000.0,31000.0,高雄市大寮區上寮路11號
12,碩陽科技股份有限公司,太陽能設計助理工程師,"1、太陽能發電系統裝設地點場勘(如:空拍、測量、草圖繪製、拍照等)
2、繪製太陽光電設備平面配置圖及修改工程設計圖、施工圖、排佈圖、放樣圖、支架圖等
3、利用照相或藍圖進行工程圖複製
4、相關支架模組、電路配置、周邊環境規劃之圖面設計及審查
5、有太陽能案場或機電相關經驗者佳
6、主管交辦之事項



",//www.104.com.tw/job/5ncrq?jobsource=jolist_d_date,桃園市,專科,空調水機電工程業,經歷不拘,0~5人應徵,nan,員工20人,桃園區,1,1,0,0,0,0,0,0,0,0,0,0,,,桃園市桃園區大興西路二段61號4樓
5,裕豪食品有限公司,配送業務司機,"1.裝卸貨物，並妥善打包
2.貨物運送到各大餐廳",//www.104.com.tw/job/7tfy0?jobsource=jolist_d_date,台中市,高中以下,其他零售業,經歷不拘,0~5人應徵,"月薪35,000~40,000元",15.0,西屯區,1,0,0,0,0,1,0,0,1,0,0,0,40000.0,35000.0,台中市西屯區大河街82號
15,達霖居家護理所,護理師(新北板橋),"1.家訪評估個案服務需求，並與個案管理師進行業務聯繫。
2.居家服務員管理(安排人力規劃及調度、服務人員教育訓練)。
3.個案管理(說明規定與簽約，個案與居家服務員的雙邊溝通)。
4.定期訪視(電訪、家訪)、不定期抽查服務品質。
",//www.104.com.tw/job/7uw99?jobsource=jolist_b_date,新北市,學歷不拘,其他醫療保健服務業,1年以上,0~5人應徵,"月薪35,000元以上",5.0,板橋區,1,0,1,0,0,0,0,0,1,0,0,0,,35000.0,新北市板橋區
1,飛輪電商有限公司,【亞馬遜Amazon】GeneralManager –BusinessDevelopment電商商業開發總經理-高雄市,"飛輪電商致力於提供多樣性產品及優質的服務；自2013年創立以來，我們便如「飛輪」般屢次創下成長佳績，更於2022年1月正式於美國那斯達克交易所掛牌上市（股票代碼HOUR）。
飛輪電商長年保持在Amazon平台前五十大賣家，並期望未來能朝向Amazon賣家排行第一名的方向邁進，邀請具有野心及企圖心的您一起ThinkBIG！


1.Leadfiveoperationsteamstogrowbusinessesbydoubledigits
2.Developandenhancethesalesofourownbrandaggressively
3.Providein-depthinsightstotheanalysisofmarketplacesfornewchannelsexpansion
4.Providein-depthinsightstotheanalysisofadvertisingdata
5.Provideguidancetodirectreports,typicallyforfirst-linemanagersandsupervisors
6.Setclearprioritiesandgoalsfortheentirefunctionalarea
7.Evaluateteammembers’performancesanddevelopthetalentoftheteam
8.Constantlyrefinethecurrentoperationprocess
9.Maintainefficientcross-departmentalcommunication


Qualification：
1.Atleast5yearsofexperiencesasaseniormanagerorabovepositions  
2.Haveexperienceinpropellingdoubledigitsgrowthincompanyrevenue 
3.Goodatdataanalysis 
4.ExcellentcommandofEnglish  
5.Familiarwiththee-commerceprocesses 
6.Sensitivetoe-commerceproductsandthemarket",//www.104.com.tw/job/7yhka?jobsource=jolist_a_date,高雄市,大學,工商顧問服務業,經歷不拘,6~10人應徵,"年薪1,200,000~2,000,000元",nan,新興區,2,0,0,1,0,0,0,0,0,1,0,0,2000000.0,1200000.0,高雄市新興區民權一路251號3樓
18,斑比山丘有限公司,動物區導覽解說人員,"1.梅花鹿及其他動物基礎照護。
2.飼料販售工作。
2.顧客之接待與需求服務。
3.主管交辦事項。
4.園區內其它部門工作事項待面議。",//www.104.com.tw/job/74jpa?jobsource=jolist_d_date,宜蘭縣,高中,休閒服務業,經歷不拘,6~10人應徵,"月薪32,000~45,000元",40.0,冬山鄉,2,0,0,0,1,0,0,0,1,0,0,0,45000.0,32000.0,宜蘭縣冬山鄉下湖路285號
5,台北市議員洪婉臻辦公室,服務處助理,"1.隨行民意代表出席活動行程(拍照)，須偶而支援開車。
2.維繫地方關係並隨時掌握選區生態。經營選區里長等等及維持好服務平台。
3.服務處環境維護、接聽電話、接待民眾。
4.與公部門有公文往來，所以須有基本電腦office操作打字。
5.選民服務案件，須有服務的熱誠，願意幫助民眾解決問題，辦理會勘或協調會(服務案件建置登入、追蹤回報)。
6.撰寫地方活動及會勘臉書文稿。",//www.104.com.tw/job/7zoqz?jobsource=jolist_d_date,台北市,大學,政府／民意機關,1年以上,0~5人應徵,nan,nan,信義區,1,0,0,1,0,0,0,0,0,0,0,0,,,台北市信義區仁愛路四段507號751室
5,富邦建設股份有限公司,富邦A25大樓-物業管理副總/協理,"1.物業管理專案業務規劃與管理執行、中英文流利。
2.須具備25樓以上之大樓管理經驗。
3.執行案場人員訓練、溝通協調與督巡需求。
4.建立物業管理執行業務與標準作業流程。
5.甄選相關物業管理廠商並管理督導後續業務執行。
6.案場人力支援、調度安排。
7.具備物業管理經理6年以上經驗。
8.需能帶領團隊運作與具管理能力者。
9.需具一般電腦文書作業系統技能。",//www.104.com.tw/job/7glom?jobsource=jolist_c_date,台北市,專科,建築及工程技術服務業,6年以上,6~10人應徵,nan,員工100人,信義區,2,1,0,0,0,0,0,0,0,0,0,0,,,台北市信義區
